student_id,attendance_percent,mid_exam_score,final_exam_score,assignments_avg,study_hours_per_week,success_status,
8240,63,78,54,40,4,Fail,
8241,53,34,51,86,23,Fail,
8242,78,60,92,51,11,Fail,
8243,90,66,64,60,5,Pass,
8244,94,44,84,48,19,Fail,
8245,99,81,49,78,12,Fail,
8246,64,98,34,42,20,Fail,
8247,77,40,68,55,20,Fail,
8248,91,72,92,43,19,Fail,
8249,65,99,61,65,14,Fail,
8250,61,52,92,94,5,Fail,
8251,54,69,69,85,4,Fail,
8252,83,92,46,93,17,Fail,
8253,91,31,61,52,15,Fail,
8254,50,76,52,100,11,Fail,
8255,88,59,89,59,7,Fail,
8256,81,45,85,58,9,Fail,
8257,75,88,38,66,17,Fail,
8258,66,76,98,41,11,Fail,
8259,97,59,91,49,23,Fail,
8260,76,38,93,99,22,Pass,
8261,73,94,51,64,8,Fail,
8262,84,88,61,58,20,Fail,
8263,95,93,76,54,19,Fail,
8264,91,37,31,78,14,Fail,
8265,88,81,81,86,9,Pass,
8266,75,47,43,88,15,Fail,
8267,98,87,66,63,10,Pass,
8268,87,78,56,55,13,Fail,
8269,72,61,53,56,7,Fail,
8270,71,77,93,99,21,Fail,
8271,53,74,99,55,23,Fail,
8272,98,83,55,57,24,Fail,
8273,58,75,83,88,13,Fail,
8274,53,60,44,43,20,Fail,
8275,56,66,58,41,13,Fail,
8276,72,45,57,88,23,Fail,
8277,51,75,88,88,23,Fail,
8278,98,75,50,70,8,Fail,
8279,73,90,39,41,16,Fail,
8280,89,75,33,93,17,Fail,
8281,80,80,91,41,5,Fail,
8282,96,91,33,100,7,Fail,
8283,80,64,35,54,17,Fail,
8284,96,71,45,100,16,Fail,
8285,89,74,67,99,3,Pass,
8286,97,97,78,99,4,Pass,
8287,100,76,90,87,16,Pass,
8288,92,59,94,82,9,Pass,
8289,83,53,79,68,13,Pass,
8290,73,95,46,73,23,Fail,
8291,98,72,57,79,3,Fail,
8292,75,63,73,71,16,Pass,
8293,65,52,41,60,9,Fail,
8294,96,90,99,69,23,Pass,
8295,62,66,100,63,12,Fail,
8296,64,42,32,83,18,Fail,
8297,76,100,78,53,23,Fail,
8298,53,36,50,67,22,Fail,
8299,65,71,37,53,23,Fail,
8300,79,67,93,95,2,Pass,
8301,93,81,88,83,21,Pass,
8302,79,73,59,73,24,Fail,
8303,85,93,61,53,16,Fail,
8304,52,42,49,94,22,Fail,
8305,71,57,45,64,23,Fail,
8306,98,30,54,51,3,Fail,
8307,71,72,89,95,11,Fail,
8308,99,71,74,100,21,Pass,
8309,99,79,38,80,7,Fail,
8310,98,89,80,100,4,Pass,
8311,61,30,90,79,14,Fail,
8312,70,80,69,59,16,Fail,
8313,53,45,90,87,7,Fail,
8314,80,68,96,81,10,Pass,
8315,93,44,44,46,11,Fail,
8316,80,62,82,54,10,Fail,
8317,72,82,33,96,19,Fail,
8318,69,46,52,48,10,Fail,
8319,64,35,56,43,19,Fail,
8320,72,60,66,70,10,Fail,
8321,77,98,72,62,6,Pass,
8322,65,69,66,45,14,Fail,
8323,86,59,58,67,13,Fail,
8324,70,98,58,51,10,Fail,
8325,64,36,78,86,20,Fail,
8326,66,42,80,90,21,Fail,
8327,99,33,79,97,2,Pass,
8328,86,79,57,61,12,Fail,
8329,62,32,34,63,6,Fail,
8330,68,41,85,73,8,Fail,
8331,79,94,93,99,14,Pass,
8332,94,56,46,58,24,Fail,
8333,67,79,84,63,7,Fail,
8334,63,46,38,59,14,Fail,
8335,85,61,97,91,7,Pass,
8336,85,80,45,73,16,Fail,
8337,69,46,45,86,9,Fail,
8338,68,63,42,66,12,Fail,
8339,94,64,92,97,11,Pass,
8340,93,53,70,83,10,Pass,
8341,56,83,82,68,5,Fail,
8342,93,47,97,40,15,Fail,
8343,53,79,38,94,5,Fail,
8344,83,75,80,85,16,Pass,
8345,51,77,77,75,22,Fail,
8346,54,62,78,93,11,Fail,
8347,59,56,47,95,15,Fail,
8348,81,30,39,82,7,Fail,
8349,91,88,83,78,17,Pass,
8350,90,39,44,84,13,Fail,
8351,62,54,40,85,5,Fail,
8352,88,86,69,46,2,Fail,
8353,54,95,76,93,5,Fail,
8354,59,44,49,82,14,Fail,
8355,59,57,51,59,8,Fail,
8356,87,42,77,59,16,Fail,
8357,76,43,45,64,7,Fail,
8358,100,95,34,82,15,Fail,
8359,70,63,94,60,19,Fail,
8360,57,54,50,48,5,Fail,
8361,50,83,90,66,2,Fail,
8362,77,41,84,67,4,Pass,
8363,98,38,53,64,14,Fail,
8364,88,60,52,75,19,Fail,
8365,63,82,40,73,5,Fail,
8366,70,72,76,41,5,Fail,
8367,79,67,31,96,12,Fail,
8368,70,71,99,48,15,Fail,
8369,98,77,82,58,8,Fail,
8370,58,96,40,54,4,Fail,
8371,66,95,44,92,8,Fail,
8372,54,45,41,60,9,Fail,
8373,80,45,65,89,13,Pass,
8374,89,60,52,55,8,Fail,
8375,87,87,56,41,17,Fail,
8376,92,57,43,65,18,Fail,
8377,68,33,83,83,23,Fail,
8378,85,39,56,68,5,Fail,
8379,99,80,50,72,18,Fail,
8380,82,47,78,73,19,Pass,
8381,62,76,91,85,5,Fail,
8382,63,61,73,66,18,Fail,
8383,82,59,73,46,16,Fail,
8384,78,65,90,88,23,Pass,
8385,92,38,71,54,18,Fail,
8386,98,65,52,56,14,Fail,
8387,85,58,30,48,4,Fail,
8388,93,45,65,52,13,Fail,
8389,59,50,84,71,18,Fail,
8390,80,93,45,41,23,Fail,
8391,55,95,47,98,23,Fail,
8392,50,88,67,71,8,Fail,
8393,56,57,96,86,8,Fail,
8394,76,84,49,59,12,Fail,
8395,70,60,48,82,17,Fail,
8396,77,62,42,58,5,Fail,
8397,65,89,46,85,17,Fail,
8398,95,70,59,66,6,Fail,
8399,72,75,72,75,20,Fail,
8400,69,78,77,98,23,Fail,
8401,87,94,72,69,15,Pass,
8402,74,71,95,50,8,Fail,
8403,77,52,82,55,10,Fail,
8404,54,56,63,94,14,Fail,
8405,70,61,100,65,17,Fail,
8406,67,32,42,69,22,Fail,
8407,96,89,85,41,5,Fail,
8408,55,46,88,73,8,Fail,
8409,78,61,61,80,4,Pass,
8410,68,36,83,61,21,Fail,
8411,82,100,31,98,16,Fail,
8412,50,98,66,70,22,Fail,
8413,94,87,62,94,15,Pass,
8414,52,69,30,92,8,Fail,
8415,91,77,57,100,19,Fail,
8416,70,80,46,60,6,Fail,
8417,84,86,86,75,22,Pass,
8418,90,100,99,79,21,Pass,
8419,89,66,81,62,9,Pass,
8420,52,84,73,65,21,Fail,
8421,74,70,76,57,19,Fail,
8422,94,49,42,54,22,Fail,
8423,87,62,59,73,20,Fail,
8424,94,69,95,61,21,Pass,
8425,69,63,82,67,4,Fail,
8426,93,91,47,82,24,Fail,
8427,94,48,57,88,7,Fail,
8428,83,72,33,46,19,Fail,
8429,70,98,71,79,16,Fail,
8430,97,92,35,81,15,Fail,
8431,72,39,38,63,22,Fail,
8432,55,42,49,74,23,Fail,
8433,100,34,67,52,9,Fail,
8434,62,87,97,94,12,Fail,
8435,98,88,79,88,12,Pass,
8436,72,88,89,52,13,Fail,
8437,58,44,42,70,17,Fail,
8438,66,30,71,98,8,Fail,
8439,51,67,97,58,4,Fail,
8440,68,82,54,68,3,Fail,
8441,68,81,60,61,4,Fail,
8442,56,30,41,80,9,Fail,
8443,91,40,93,60,21,Pass,
8444,91,87,90,100,9,Pass,
8445,69,69,82,55,5,Fail,
8446,58,89,55,69,24,Fail,
8447,66,73,90,44,14,Fail,
8448,76,35,39,80,23,Fail,
8449,96,57,41,99,18,Fail,
8450,51,60,51,80,23,Fail,
8451,85,37,82,45,19,Fail,
8452,68,34,50,60,6,Fail,
8453,66,83,64,81,13,Fail,
8454,54,46,100,89,3,Fail,
8455,88,67,56,50,11,Fail,
8456,67,38,89,63,8,Fail,
8457,56,43,76,67,16,Fail,
8458,66,55,95,95,23,Fail,
8459,88,91,44,54,8,Fail,
8460,85,54,53,78,16,Fail,
8461,89,65,39,85,17,Fail,
8462,94,62,53,79,23,Fail,
8463,53,32,86,90,2,Fail,
8464,87,40,63,86,16,Pass,
8465,74,87,70,58,4,Fail,
8466,54,93,69,89,11,Fail,
8467,79,47,40,56,17,Fail,
8468,61,76,30,42,3,Fail,
8469,53,73,59,42,18,Fail,
8470,73,88,72,78,2,Fail,
8471,78,79,55,67,5,Fail,
8472,58,98,82,70,12,Fail,
8473,53,58,76,81,18,Fail,
8474,100,96,38,96,3,Fail,
8475,73,31,38,99,2,Fail,
8476,63,54,30,88,7,Fail,
8477,54,48,100,86,12,Fail,
8478,67,69,73,47,5,Fail,
8479,91,31,88,56,12,Fail,
8480,68,94,85,74,6,Fail,
8481,61,91,80,75,11,Fail,
8482,67,83,45,66,6,Fail,
8483,66,74,67,79,23,Fail,
8484,79,78,40,84,23,Fail,
8485,73,98,54,72,4,Fail,
8486,60,67,88,99,7,Fail,
8487,84,33,58,89,14,Fail,
8488,72,46,69,50,17,Fail,
8489,66,82,37,60,8,Fail,
8490,50,82,35,45,19,Fail,
8491,64,60,74,87,4,Fail,
8492,81,51,82,60,7,Pass,
8493,58,40,50,100,11,Fail,
8494,64,63,86,90,17,Fail,
8495,77,44,35,97,14,Fail,
8496,73,39,92,94,10,Fail,
8497,84,82,35,67,17,Fail,
8498,71,77,82,56,12,Fail,
8499,76,60,33,57,10,Fail,
8500,68,66,38,50,11,Fail,
8501,94,57,98,85,12,Pass,
8502,61,60,33,83,22,Fail,
8503,69,99,87,64,23,Fail,
8504,50,43,66,69,16,Fail,
8505,70,45,100,91,22,Fail,
8506,98,54,35,95,14,Fail,
8507,94,68,80,64,18,Pass,
8508,50,95,79,46,5,Fail,
8509,59,67,43,88,12,Fail,
8510,96,70,40,76,2,Fail,
8511,81,69,39,93,2,Fail,
8512,88,93,90,85,4,Pass,
8513,71,45,42,66,24,Fail,
8514,67,88,63,95,16,Fail,
8515,97,40,89,65,2,Pass,
8516,95,30,80,52,24,Fail,
8517,81,42,34,63,17,Fail,
8518,76,59,61,100,18,Pass,
8519,77,98,41,51,10,Fail,
8520,67,47,81,53,6,Fail,
8521,88,42,42,96,7,Fail,
8522,98,61,83,48,16,Fail,
8523,78,100,83,70,10,Pass,
8524,67,79,70,43,4,Fail,
8525,93,100,77,93,20,Pass,
8526,57,60,80,58,22,Fail,
8527,80,80,76,40,14,Fail,
8528,83,56,79,68,14,Pass,
8529,56,89,75,84,24,Fail,
8530,85,62,67,45,4,Fail,
8531,67,82,42,40,21,Fail,
8532,87,62,51,64,15,Fail,
8533,58,70,31,66,3,Fail,
8534,58,48,42,61,11,Fail,
8535,95,70,86,56,10,Fail,
8536,57,71,63,98,14,Fail,
8537,100,52,48,68,12,Fail,
8538,84,62,38,42,3,Fail,
8539,67,49,62,56,17,Fail,
8540,54,54,56,41,6,Fail,
8541,63,81,74,71,2,Fail,
8542,77,41,31,61,9,Fail,
8543,79,61,86,78,23,Pass,
8544,53,62,86,72,17,Fail,
8545,88,97,45,97,15,Fail,
8546,69,44,35,92,3,Fail,
8547,74,80,43,61,19,Fail,
8548,77,35,56,86,22,Fail,
8549,61,98,67,43,8,Fail,
8550,51,98,48,77,13,Fail,
8551,92,64,66,92,16,Pass,
8552,63,63,33,52,23,Fail,
8553,71,92,87,100,3,Fail,
8554,80,97,38,98,23,Fail,
8555,72,47,69,62,18,Fail,
8556,97,55,44,52,12,Fail,
8557,69,90,33,59,3,Fail,
8558,87,77,81,72,20,Pass,
8559,53,60,47,73,6,Fail,
8560,64,63,82,77,18,Fail,
8561,73,36,88,68,17,Fail,
8562,74,36,83,97,14,Fail,
8563,50,76,70,100,14,Fail,
8564,56,37,89,71,14,Fail,
8565,80,30,33,50,6,Fail,
8566,61,32,68,57,6,Fail,
8567,91,82,36,84,21,Fail,
8568,54,67,52,60,20,Fail,
8569,93,80,92,51,8,Fail,
8570,99,44,94,91,12,Pass,
8571,91,96,70,78,24,Pass,
8572,87,93,73,59,2,Fail,
8573,61,97,74,46,8,Fail,
8574,88,34,98,66,4,Pass,
8575,67,39,80,95,14,Fail,
8576,51,37,94,46,4,Fail,
8577,59,41,83,41,7,Fail,
8578,64,93,85,82,23,Fail,
8579,79,88,69,72,16,Pass,
8580,93,96,87,60,5,Pass,
8581,66,79,44,68,6,Fail,
8582,53,52,48,71,4,Fail,
8583,56,69,39,84,20,Fail,
8584,90,47,45,51,22,Fail,
8585,80,50,72,52,17,Fail,
8586,100,30,60,78,18,Pass,
8587,88,67,45,83,10,Fail,
8588,83,70,57,88,23,Fail,
8589,55,71,91,98,10,Fail,
8590,99,38,49,79,15,Fail,
8591,87,52,64,42,24,Fail,
8592,94,40,88,78,12,Pass,
8593,100,100,38,90,11,Fail,
8594,83,60,39,91,24,Fail,
8595,93,55,74,47,6,Fail,
8596,64,59,44,85,24,Fail,
8597,63,63,59,85,5,Fail,
8598,55,75,77,41,12,Fail,
8599,99,98,69,45,7,Fail,
8600,86,34,73,87,3,Pass,
8601,99,90,75,97,4,Pass,
8602,81,67,35,80,19,Fail,
8603,52,57,53,97,19,Fail,
8604,52,55,36,96,8,Fail,
8605,71,90,35,92,22,Fail,
8606,71,52,62,54,14,Fail,
8607,59,75,67,90,14,Fail,
8608,100,59,73,86,7,Pass,
8609,52,96,46,93,4,Fail,
8610,61,62,60,51,11,Fail,
8611,78,32,66,80,22,Pass,
8612,97,98,40,87,6,Fail,
8613,66,71,34,71,12,Fail,
8614,56,91,93,45,5,Fail,
8615,62,87,32,91,11,Fail,
8616,51,86,85,99,5,Fail,
8617,53,30,92,66,14,Fail,
8618,59,89,67,86,9,Fail,
8619,88,98,83,52,7,Fail,
8620,73,88,31,92,12,Fail,
8621,66,75,31,62,3,Fail,
8622,55,63,41,49,19,Fail,
8623,68,54,69,53,19,Fail,
8624,54,71,31,100,23,Fail,
8625,81,58,86,42,13,Fail,
8626,59,54,76,51,18,Fail,
8627,58,83,65,64,20,Fail,
8628,76,96,33,40,18,Fail,
8629,62,44,53,71,5,Fail,
8630,68,33,91,63,18,Fail,
8631,70,67,31,92,17,Fail,
8632,73,49,44,87,10,Fail,
8633,87,52,78,81,12,Pass,
8634,53,66,64,48,13,Fail,
8635,73,91,76,89,12,Fail,
8636,84,37,53,40,14,Fail,
8637,52,66,89,81,23,Fail,
8638,53,74,77,78,9,Fail,
8639,86,62,52,49,15,Fail,
8640,89,36,41,83,19,Fail,
8641,97,51,70,82,15,Pass,
8642,84,34,58,80,17,Fail,
8643,80,44,99,69,16,Pass,
8644,93,50,80,44,23,Fail,
8645,74,46,52,98,21,Fail,
8646,89,85,60,43,8,Fail,
8647,62,79,50,91,9,Fail,
8648,53,36,53,99,7,Fail,
8649,95,79,38,84,14,Fail,
8650,63,89,51,47,18,Fail,
8651,62,36,33,55,9,Fail,
8652,76,69,32,40,12,Fail,
8653,55,74,57,88,18,Fail,
8654,66,88,44,54,10,Fail,
8655,85,84,37,63,3,Fail,
8656,89,93,77,54,11,Fail,
8657,98,94,81,89,23,Pass,
8658,84,83,84,97,22,Pass,
8659,66,69,66,45,15,Fail,
8660,90,82,33,41,3,Fail,
8661,51,73,84,44,6,Fail,
8662,62,92,41,90,18,Fail,
8663,51,31,48,78,9,Fail,
8664,77,50,86,80,19,Pass,
8665,92,79,66,73,23,Pass,
8666,75,81,36,78,9,Fail,
8667,71,38,84,71,13,Fail,
8668,96,49,57,68,15,Fail,
8669,92,47,66,68,24,Pass,
8670,52,59,90,63,4,Fail,
8671,84,94,68,85,15,Pass,
8672,61,53,52,97,5,Fail,
8673,73,76,81,70,2,Fail,
8674,54,73,40,63,10,Fail,
8675,69,58,95,94,15,Fail,
8676,88,97,42,54,11,Fail,
8677,88,46,70,51,19,Fail,
8678,62,34,78,59,11,Fail,
8679,90,79,44,43,8,Fail,
8680,94,69,85,97,9,Pass,
8681,61,75,83,52,15,Fail,
8682,62,80,60,100,5,Fail,
8683,59,40,90,80,12,Fail,
8684,82,41,87,83,11,Pass,
8685,89,42,89,49,18,Fail,
8686,65,93,82,80,6,Fail,
8687,94,37,90,92,11,Pass,
8688,84,94,71,62,11,Pass,
8689,52,38,58,46,23,Fail,
8690,54,31,56,96,8,Fail,
8691,75,42,73,51,18,Fail,
8692,60,31,34,87,21,Fail,
8693,56,97,81,54,13,Fail,
8694,59,77,82,46,6,Fail,
8695,91,32,81,47,6,Fail,
8696,83,97,67,46,24,Fail,
8697,52,35,73,82,5,Fail,
8698,57,34,82,43,8,Fail,
8699,80,32,31,99,3,Fail,
8700,60,39,83,89,2,Fail,
8701,94,72,64,90,11,Pass,
8702,56,48,75,46,2,Fail,
8703,94,43,84,98,14,Pass,
8704,51,50,40,98,18,Fail,
8705,55,72,58,84,10,Fail,
8706,90,57,98,80,5,Pass,
8707,81,50,92,100,10,Pass,
8708,69,65,76,69,8,Fail,
8709,83,53,36,98,24,Fail,
8710,99,83,93,57,3,Fail,
8711,65,67,93,69,19,Fail,
8712,74,46,41,46,22,Fail,
8713,61,51,41,91,16,Fail,
8714,56,74,65,87,11,Fail,
8715,88,90,58,62,18,Fail,
8716,66,40,40,99,8,Fail,
8717,94,90,82,76,12,Pass,
8718,60,67,99,46,8,Fail,
8719,55,95,76,77,12,Fail,
8720,72,62,62,68,24,Fail,
8721,76,72,96,73,16,Pass,
8722,95,60,72,99,20,Pass,
8723,55,64,47,78,20,Fail,
8724,87,66,82,92,11,Pass,
8725,51,76,68,80,17,Fail,
8726,71,52,63,84,21,Fail,
8727,69,65,66,100,9,Fail,
8728,74,69,70,98,2,Fail,
8729,64,44,78,88,3,Fail,
8730,98,66,39,88,11,Fail,
8731,78,33,69,86,11,Pass,
8732,57,51,47,57,11,Fail,
8733,86,51,54,95,10,Fail,
8734,98,46,70,86,19,Pass,
8735,82,67,65,82,3,Pass,
8736,71,53,31,64,6,Fail,
8737,99,35,78,66,22,Pass,
8738,96,97,96,66,12,Pass,
8739,54,35,82,51,7,Fail,
8740,88,55,48,62,9,Fail,
8741,67,70,55,56,9,Fail,
8742,87,67,83,83,11,Pass,
8743,86,72,80,46,12,Fail,
8744,79,82,54,100,20,Fail,
8745,100,44,46,63,15,Fail,
8746,80,85,90,46,12,Fail,
8747,59,85,75,68,4,Fail,
8748,64,60,84,99,2,Fail,
8749,91,86,79,92,22,Pass,
8750,97,80,40,67,24,Fail,
8751,93,53,41,62,4,Fail,
8752,67,87,69,49,10,Fail,
8753,72,33,77,55,2,Fail,
8754,82,39,85,82,23,Pass,
8755,65,92,37,87,13,Fail,
8756,87,44,43,73,13,Fail,
8757,84,92,85,64,7,Pass,
8758,83,48,83,41,9,Fail,
8759,77,92,46,89,4,Fail,
8760,51,85,74,44,22,Fail,
8761,79,50,34,53,12,Fail,
8762,62,63,32,70,12,Fail,
8763,90,46,38,79,6,Fail,
8764,65,47,49,45,8,Fail,
8765,54,95,50,67,20,Fail,
8766,77,80,62,48,8,Fail,
8767,88,94,34,45,11,Fail,
8768,94,72,53,92,9,Fail,
8769,69,86,92,56,22,Fail,
8770,73,39,55,79,22,Fail,
8771,76,66,62,74,15,Pass,
8772,79,77,47,51,2,Fail,
8773,94,98,47,84,14,Fail,
8774,76,85,67,57,7,Fail,
8775,75,65,62,94,7,Pass,
8776,56,60,56,82,22,Fail,
8777,91,84,78,73,6,Pass,
8778,96,67,79,85,4,Pass,
8779,87,44,44,40,13,Fail,
8780,54,45,81,98,16,Fail,
8781,72,82,97,54,4,Fail,
8782,77,85,48,100,17,Fail,
8783,83,36,54,57,19,Fail,
8784,64,86,54,61,10,Fail,
8785,81,84,62,57,9,Fail,
8786,75,81,89,88,12,Pass,
8787,97,33,66,40,4,Fail,
8788,80,72,72,85,6,Pass,
8789,68,69,38,59,11,Fail,
8790,58,59,43,95,6,Fail,
8791,78,39,32,93,9,Fail,
8792,100,36,98,87,7,Pass,
8793,88,65,85,75,24,Pass,
8794,53,64,55,93,22,Fail,
8795,52,68,82,77,17,Fail,
8796,78,65,70,64,13,Pass,
8797,60,49,50,55,18,Fail,
8798,82,78,68,59,9,Fail,
8799,87,88,52,77,5,Fail,
8800,60,78,87,86,22,Fail,
8801,76,55,98,97,18,Pass,
8802,82,65,58,72,4,Fail,
8803,70,72,91,46,19,Fail,
8804,88,72,82,62,17,Pass,
8805,80,62,74,50,3,Fail,
8806,87,74,56,72,14,Fail,
8807,95,74,63,79,2,Pass,
8808,51,44,43,85,23,Fail,
8809,76,46,70,44,4,Fail,
8810,85,41,89,84,2,Pass,
8811,60,51,71,86,3,Fail,
8812,96,52,80,80,20,Pass,
8813,67,41,40,47,23,Fail,
8814,50,97,64,90,4,Fail,
8815,84,80,48,56,2,Fail,
8816,84,42,94,90,24,Pass,
8817,80,86,90,57,10,Fail,
8818,77,84,76,89,9,Pass,
8819,88,57,43,66,6,Fail,
8820,50,73,96,70,2,Fail,
8821,74,48,81,43,16,Fail,
8822,92,75,61,41,18,Fail,
8823,87,32,39,95,16,Fail,
8824,69,49,46,44,9,Fail,
8825,52,54,69,56,24,Fail,
8826,100,85,97,93,22,Pass,
8827,51,90,92,99,4,Fail,
8828,67,84,44,78,10,Fail,
8829,93,64,68,71,21,Pass,
8830,59,88,86,68,15,Fail,
8831,54,68,39,55,7,Fail,
8832,58,86,100,40,21,Fail,
8833,51,96,46,100,5,Fail,
8834,83,63,46,51,13,Fail,
8835,87,70,45,58,4,Fail,
8836,80,51,32,48,4,Fail,
8837,59,56,80,87,22,Fail,
8838,99,50,75,100,18,Pass,
8839,61,70,84,46,7,Fail,
8840,85,60,55,69,16,Fail,
8841,70,56,60,100,12,Fail,
8842,98,66,48,54,19,Fail,
8843,96,95,97,83,4,Pass,
8844,55,83,44,43,18,Fail,
8845,97,38,87,45,12,Fail,
8846,98,71,59,77,7,Fail,
8847,52,65,77,86,6,Fail,
8848,59,39,85,99,11,Fail,
8849,54,88,71,74,3,Fail,
8850,95,69,53,41,16,Fail,
8851,75,83,81,44,12,Fail,
8852,70,68,72,47,15,Fail,
8853,94,36,63,90,15,Pass,
8854,75,33,89,92,4,Pass,
8855,87,44,32,69,23,Fail,
8856,93,77,97,87,23,Pass,
8857,75,35,40,58,17,Fail,
8858,57,64,42,69,15,Fail,
8859,54,100,79,94,11,Fail,
8860,64,97,48,70,23,Fail,
8861,65,87,73,55,9,Fail,
8862,50,48,62,77,13,Fail,
8863,65,91,67,61,6,Fail,
8864,86,100,32,72,14,Fail,
8865,52,39,94,89,13,Fail,
8866,96,54,64,61,4,Pass,
8867,80,73,65,47,24,Fail,
8868,62,87,67,76,18,Fail,
8869,65,54,68,51,21,Fail,
8870,92,69,54,89,6,Fail,
8871,70,99,93,44,24,Fail,
8872,51,39,42,64,7,Fail,
8873,76,95,97,93,14,Pass,
8874,87,54,99,68,7,Pass,
8875,75,100,30,52,14,Fail,
8876,87,40,83,92,16,Pass,
8877,95,65,38,65,3,Fail,
8878,74,78,65,61,12,Fail,
8879,60,77,66,68,17,Fail,
8880,57,36,88,51,19,Fail,
8881,57,80,50,87,3,Fail,
8882,82,46,49,85,11,Fail,
8883,56,61,30,82,14,Fail,
8884,87,55,88,67,9,Pass,
8885,70,51,57,48,8,Fail,
8886,57,42,100,94,17,Fail,
8887,100,41,85,49,18,Fail,
8888,70,100,38,87,10,Fail,
8889,69,30,94,90,9,Fail,
8890,57,62,65,81,21,Fail,
8891,95,43,63,65,6,Pass,
8892,80,93,61,92,6,Pass,
8893,99,72,95,75,14,Pass,
8894,78,87,54,98,17,Fail,
8895,97,70,80,92,23,Pass,
8896,58,97,92,79,12,Fail,
8897,64,68,74,50,16,Fail,
8898,79,30,55,45,18,Fail,
8899,75,70,50,43,16,Fail,
8900,59,74,80,92,24,Fail,
8901,78,42,53,66,13,Fail,
8902,65,100,41,94,5,Fail,
8903,85,38,40,63,5,Fail,
8904,69,92,56,44,22,Fail,
8905,94,52,52,89,17,Fail,
8906,86,83,62,93,16,Pass,
8907,71,76,67,96,9,Fail,
8908,56,68,84,42,22,Fail,
8909,72,55,99,46,21,Fail,
8910,90,30,71,63,9,Pass,
8911,89,43,58,61,12,Fail,
8912,78,94,63,51,22,Fail,
8913,65,98,86,74,18,Fail,
8914,87,96,32,56,4,Fail,
8915,77,78,35,42,8,Fail,
8916,97,79,77,50,13,Fail,
8917,87,87,93,45,2,Fail,
8918,80,82,42,82,12,Fail,
8919,63,86,65,75,6,Fail,
8920,82,47,99,56,7,Fail,
8921,58,45,62,61,15,Fail,
8922,76,31,86,40,18,Fail,
8923,73,42,84,83,24,Fail,
8924,62,74,42,95,4,Fail,
8925,75,72,80,42,5,Fail,
8926,78,83,82,55,2,Fail,
8927,100,60,65,74,5,Pass,
8928,98,38,34,53,15,Fail,
8929,92,77,54,88,22,Fail,
8930,77,47,66,90,8,Pass,
8931,77,40,48,46,22,Fail,
8932,57,91,64,65,8,Fail,
8933,72,48,63,95,2,Fail,
8934,78,53,83,82,3,Pass,
8935,54,42,75,87,24,Fail,
8936,91,75,35,70,4,Fail,
8937,56,82,30,63,19,Fail,
8938,91,58,100,58,12,Fail,
8939,85,65,63,76,13,Pass,
8940,90,100,85,40,15,Fail,
8941,76,46,55,64,10,Fail,
8942,95,77,71,95,11,Pass,
8943,51,53,67,49,14,Fail,
8944,74,83,55,57,4,Fail,
8945,58,30,88,81,10,Fail,
8946,76,96,53,40,3,Fail,
8947,50,35,50,68,24,Fail,
8948,72,84,89,52,9,Fail,
8949,59,67,49,43,8,Fail,
8950,91,62,35,96,10,Fail,
8951,74,37,96,51,14,Fail,
8952,52,49,39,95,8,Fail,
8953,55,84,41,87,8,Fail,
8954,55,77,51,58,2,Fail,
8955,51,85,91,65,3,Fail,
8956,67,39,90,83,22,Fail,
8957,72,81,46,77,18,Fail,
8958,51,79,39,55,11,Fail,
8959,61,63,41,83,16,Fail,
8960,71,65,69,64,17,Fail,
8961,86,90,52,97,24,Fail,
8962,69,45,69,95,22,Fail,
8963,88,47,79,49,14,Fail,
8964,73,100,39,76,22,Fail,
8965,97,76,33,67,9,Fail,
8966,69,61,30,100,10,Fail,
8967,50,72,72,67,2,Fail,
8968,50,69,34,64,5,Fail,
8969,66,94,63,64,19,Fail,
8970,50,64,95,90,2,Fail,
8971,94,98,53,51,4,Fail,
8972,79,79,43,47,11,Fail,
8973,90,41,70,75,3,Pass,
8974,96,87,71,97,19,Pass,
8975,52,92,42,78,3,Fail,
8976,95,78,58,97,14,Fail,
8977,60,65,94,63,22,Fail,
8978,73,83,75,62,10,Fail,
8979,71,76,63,76,24,Fail,
8980,93,61,92,50,24,Fail,
8981,94,82,33,56,3,Fail,
8982,75,61,57,67,3,Fail,
8983,62,91,30,95,6,Fail,
8984,50,66,65,92,15,Fail,
8985,73,67,42,42,24,Fail,
8986,59,59,34,41,24,Fail,
8987,84,87,43,90,4,Fail,
8988,73,61,61,68,15,Fail,
8989,77,95,79,96,2,Pass,
8990,85,80,56,73,10,Fail,
8991,65,40,64,53,17,Fail,
8992,89,88,32,97,18,Fail,
8993,65,49,33,72,9,Fail,
8994,66,66,36,87,16,Fail,
8995,100,78,32,86,22,Fail,
8996,64,48,88,57,9,Fail,
8997,65,84,30,68,8,Fail,
8998,64,69,57,41,10,Fail,
8999,83,36,88,99,3,Pass,
9000,60,34,82,50,11,Fail,
9001,50,71,39,70,6,Fail,
9002,64,77,100,92,17,Fail,
9003,75,36,32,88,22,Fail,
9004,100,40,36,52,2,Fail,
9005,53,78,38,83,7,Fail,
9006,92,59,98,65,11,Pass,
9007,54,70,42,95,11,Fail,
9008,84,32,69,73,20,Pass,
9009,62,69,91,93,14,Fail,
9010,59,80,91,92,20,Fail,
9011,60,61,39,89,4,Fail,
9012,67,77,40,49,14,Fail,
9013,83,100,91,51,5,Fail,
9014,88,100,85,88,9,Pass,
